CIC_AEM_VERS = 1.0
CREATION_DATE = 2025-09-10T10:10:01
ORIGINATOR = SUTS

META_START

COMMENT Detumbling simulation output using quaternion

OBJECT_NAME = SUTS
OBJECT_ID = SUTS

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = UTC
ATTITUDE_TYPE = QUATERNION

META_STOP

60928 37659.86608 0.584133 -0.708360 0.351100 -0.183694
60928 37660.86608 0.584766 -0.707288 0.352830 -0.182492
60928 37661.86608 0.589214 -0.698502 0.369253 -0.169037
60928 37662.86608 0.588280 -0.700934 0.363869 -0.173830
60928 37663.86608 0.588028 -0.701817 0.361491 -0.176069
60928 37664.86608 0.589452 -0.699120 0.366148 -0.172378
60928 37665.86608 0.589000 -0.700475 0.362830 -0.175412
60928 37666.86608 0.587058 -0.704548 0.354411 -0.182668
60928 37667.86608 0.585544 -0.707410 0.348517 -0.187733
60928 37668.86608 0.586522 -0.705562 0.352094 -0.184944
60928 37669.86608 0.589420 -0.700022 0.362518 -0.176450
60928 37670.86608 0.591767 -0.695512 0.370321 -0.170109
60928 37671.86608 0.591803 -0.695920 0.368766 -0.171688
60928 37672.86608 0.589935 -0.700040 0.360389 -0.178998
60928 37673.86608 0.588466 -0.702941 0.354525 -0.184099
60928 37674.86608 0.588332 -0.703204 0.353828 -0.184866
60928 37675.86608 0.589903 -0.700349 0.358926 -0.180827
60928 37676.86608 0.590993 -0.698606 0.361451 -0.178968
60928 37677.86608 0.589659 -0.701667 0.354585 -0.185026
60928 37678.86608 0.589109 -0.702927 0.351511 -0.187840
60928 37679.86608 0.590651 -0.700133 0.356610 -0.183775
60928 37680.86608 0.587698 -0.705734 0.344983 -0.193744
60928 37681.86608 0.587863 -0.705395 0.345560 -0.193450
60928 37682.86608 0.590651 -0.700277 0.355537 -0.185301
60928 37683.86608 0.592821 -0.696278 0.362681 -0.179508
60928 37684.86608 0.592004 -0.698366 0.357703 -0.184024
60928 37685.86608 0.592921 -0.696845 0.360022 -0.182305
60928 37686.86608 0.593498 -0.695949 0.361180 -0.181560
60928 37687.86608 0.594051 -0.695070 0.362341 -0.180803
60928 37688.86608 0.594591 -0.694200 0.363502 -0.180040
60928 37689.86608 0.595032 -0.693563 0.364158 -0.179713
60928 37690.86608 0.591286 -0.700899 0.349370 -0.192517
60928 37691.86608 0.587858 -0.706836 0.336997 -0.203071
60928 37692.86608 0.589306 -0.704406 0.341784 -0.199284
60928 37693.86608 0.588155 -0.706435 0.337121 -0.203404
60928 37694.86608 0.592450 -0.698988 0.351963 -0.191156
60928 37695.86608 0.591451 -0.701003 0.347306 -0.195343
60928 37696.86608 0.590418 -0.702993 0.342637 -0.199520
60928 37697.86608 0.594838 -0.695207 0.357547 -0.187124
60928 37698.86608 0.596771 -0.691837 0.363192 -0.182533
60928 37699.86608 0.595038 -0.695457 0.355563 -0.189326
60928 37700.86608 0.594411 -0.696814 0.352344 -0.192302
60928 37701.86608 0.593980 -0.697841 0.349626 -0.194854
60928 37702.86608 0.592618 -0.700272 0.344447 -0.199448
60928 37703.86608 0.592747 -0.699981 0.344968 -0.199184
60928 37704.86608 0.592767 -0.699992 0.344611 -0.199704
60928 37705.86608 0.591791 -0.701778 0.340410 -0.203501
60928 37706.86608 0.591400 -0.702621 0.338095 -0.205578
60928 37707.86608 0.591044 -0.703469 0.335716 -0.207587
60928 37708.86608 0.590902 -0.703961 0.334065 -0.208983
60928 37709.86608 0.590899 -0.704223 0.332902 -0.209966
60928 37710.86608 0.591041 -0.704249 0.332236 -0.210530
60928 37711.86608 0.591278 -0.704123 0.331902 -0.210812
60928 37712.86608 0.591514 -0.703998 0.331568 -0.211094
60928 37713.86608 0.591749 -0.703874 0.331233 -0.211374
60928 37714.86608 0.591984 -0.703750 0.330898 -0.211654
60928 37715.86608 0.592218 -0.703627 0.330561 -0.211933
60928 37716.86608 0.592453 -0.703504 0.330224 -0.212211
60928 37717.86608 0.592688 -0.703382 0.329885 -0.212489
60928 37718.86608 0.592922 -0.703259 0.329546 -0.212766
60928 37719.86608 0.593157 -0.703137 0.329205 -0.213043
60928 37720.86608 0.593392 -0.703015 0.328864 -0.213319
60928 37721.86608 0.593627 -0.702893 0.328522 -0.213594
60928 37722.86608 0.593862 -0.702771 0.328179 -0.213869
60928 37723.86608 0.594097 -0.702650 0.327834 -0.214144
60928 37724.86608 0.594332 -0.702528 0.327489 -0.214418
60928 37725.86608 0.594567 -0.702407 0.327143 -0.214691
60928 37726.86608 0.594802 -0.702286 0.326796 -0.214964
60928 37727.86608 0.595037 -0.702166 0.326447 -0.215236
60928 37728.86608 0.595272 -0.702045 0.326098 -0.215508
60928 37729.86608 0.595508 -0.701925 0.325748 -0.215780
60928 37730.86608 0.595743 -0.701805 0.325396 -0.216051
60928 37731.86608 0.595978 -0.701685 0.325044 -0.216321
60928 37732.86608 0.596214 -0.701565 0.324691 -0.216591
60928 37733.86608 0.596449 -0.701446 0.324336 -0.216860
60928 37734.86608 0.596685 -0.701327 0.323981 -0.217129
60928 37735.86608 0.596920 -0.701208 0.323624 -0.217398
60928 37736.86608 0.597156 -0.701089 0.323267 -0.217665
60928 37737.86608 0.597391 -0.700970 0.322908 -0.217933
60928 37738.86608 0.597627 -0.700852 0.322548 -0.218200
60928 37739.86608 0.597863 -0.700734 0.322187 -0.218466
60928 37740.86608 0.598098 -0.700616 0.321825 -0.218732
60928 37741.86608 0.598334 -0.700499 0.321462 -0.218998
60928 37742.86608 0.598570 -0.700381 0.321098 -0.219263
60928 37743.86608 0.598805 -0.700264 0.320733 -0.219528
60928 37744.86608 0.599041 -0.700148 0.320367 -0.219792
60928 37745.86608 0.599277 -0.700031 0.319999 -0.220055
60928 37746.86608 0.599512 -0.699915 0.319631 -0.220319
60928 37747.86608 0.599748 -0.699799 0.319261 -0.220581
60928 37748.86608 0.599984 -0.699683 0.318890 -0.220844
60928 37749.86608 0.600219 -0.699568 0.318518 -0.221106
60928 37750.86608 0.600455 -0.699453 0.318145 -0.221367
60928 37751.86608 0.600691 -0.699338 0.317771 -0.221628
60928 37752.86608 0.600926 -0.699223 0.317395 -0.221889
60928 37753.86608 0.601162 -0.699109 0.317019 -0.222149
60928 37754.86608 0.601398 -0.698995 0.316641 -0.222409
60928 37755.86608 0.601633 -0.698881 0.316262 -0.222668
60928 37756.86608 0.601869 -0.698768 0.315881 -0.222927
60928 37757.86608 0.602104 -0.698655 0.315500 -0.223185
60928 37758.86608 0.602340 -0.698542 0.315117 -0.223443
60928 37759.86608 0.602575 -0.698429 0.314733 -0.223701
60928 37760.86608 0.602811 -0.698317 0.314348 -0.223958
60928 37761.86608 0.603046 -0.698205 0.313962 -0.224215
60928 37762.86608 0.603282 -0.698094 0.313574 -0.224471
60928 37763.86608 0.603517 -0.697983 0.313185 -0.224728
60928 37764.86608 0.603752 -0.697872 0.312795 -0.224983
60928 37765.86608 0.603987 -0.697761 0.312404 -0.225238
60928 37766.86608 0.604223 -0.697651 0.312011 -0.225493
60928 37767.86608 0.604458 -0.697541 0.311617 -0.225748
60928 37768.86608 0.604693 -0.697432 0.311221 -0.226002
60928 37769.86608 0.604928 -0.697323 0.310825 -0.226255
60928 37770.86608 0.605163 -0.697214 0.310427 -0.226508
60928 37771.86608 0.605398 -0.697105 0.310027 -0.226761
60928 37772.86608 0.605633 -0.696997 0.309627 -0.227014
60928 37773.86608 0.605867 -0.696890 0.309225 -0.227266
60928 37774.86608 0.606102 -0.696782 0.308821 -0.227518
60928 37775.86608 0.606337 -0.696675 0.308416 -0.227769
60928 37776.86608 0.606571 -0.696569 0.308010 -0.228020
60928 37777.86608 0.606806 -0.696462 0.307603 -0.228271
60928 37778.86608 0.607040 -0.696357 0.307194 -0.228521
60928 37779.86608 0.607275 -0.696251 0.306783 -0.228771
60928 37780.86608 0.607509 -0.696146 0.306371 -0.229020
60928 37781.86608 0.607743 -0.696042 0.305958 -0.229269
60928 37782.86608 0.607977 -0.695937 0.305543 -0.229518
60928 37783.86608 0.608211 -0.695833 0.305127 -0.229767
60928 37784.86608 0.608445 -0.695730 0.304710 -0.230015
60928 37785.86608 0.608679 -0.695627 0.304290 -0.230262
60928 37786.86608 0.608912 -0.695525 0.303870 -0.230510
60928 37787.86608 0.609146 -0.695422 0.303448 -0.230757
60928 37788.86608 0.609379 -0.695321 0.303024 -0.231003
60928 37789.86608 0.609613 -0.695219 0.302599 -0.231250
60928 37790.86608 0.609846 -0.695119 0.302172 -0.231496
60928 37791.86608 0.610079 -0.695018 0.301744 -0.231741
60928 37792.86608 0.610312 -0.694918 0.301314 -0.231987
60928 37793.86608 0.610545 -0.694819 0.300883 -0.232231
60928 37794.86608 0.610777 -0.694720 0.300449 -0.232476
60928 37795.86608 0.611010 -0.694621 0.300015 -0.232720
60928 37796.86608 0.611243 -0.694523 0.299579 -0.232964
60928 37797.86608 0.611475 -0.694426 0.299141 -0.233208
60928 37798.86608 0.611707 -0.694329 0.298701 -0.233451
60928 37799.86608 0.611939 -0.694232 0.298260 -0.233694
60928 37800.86608 0.612171 -0.694136 0.297817 -0.233936
60928 37801.86608 0.612403 -0.694041 0.297373 -0.234179
60928 37802.86608 0.612635 -0.693945 0.296927 -0.234420
60928 37803.86608 0.612866 -0.693851 0.296479 -0.234662
60928 37804.86608 0.613098 -0.693757 0.296029 -0.234903
60928 37805.86608 0.613329 -0.693663 0.295578 -0.235144
60928 37806.86608 0.613550 -0.693562 0.295146 -0.235408
60928 37807.86608 0.613583 -0.693325 0.295089 -0.236092
60928 37808.86608 0.613605 -0.693081 0.295050 -0.236798
60928 37809.86608 0.613627 -0.692836 0.295010 -0.237505
60928 37810.86608 0.613649 -0.692592 0.294968 -0.238211
60928 37811.86608 0.613671 -0.692349 0.294924 -0.238917
60928 37812.86608 0.613693 -0.692105 0.294878 -0.239623
60928 37813.86608 0.613714 -0.691861 0.294830 -0.240329
60928 37814.86608 0.613736 -0.691618 0.294780 -0.241034
60928 37815.86608 0.613758 -0.691374 0.294729 -0.241740
60928 37816.86608 0.613780 -0.691131 0.294675 -0.242445
60928 37817.86608 0.613801 -0.690887 0.294620 -0.243150
60928 37818.86608 0.613823 -0.690643 0.294563 -0.243855
60928 37819.86608 0.613845 -0.690400 0.294505 -0.244560
60928 37820.86608 0.613867 -0.690156 0.294445 -0.245265
60928 37821.86608 0.613889 -0.689912 0.294383 -0.245969
60928 37822.86608 0.613910 -0.689668 0.294320 -0.246674
60928 37823.86608 0.613932 -0.689424 0.294255 -0.247378
60928 37824.86608 0.613954 -0.689180 0.294188 -0.248082
60928 37825.86608 0.613976 -0.688936 0.294121 -0.248786
60928 37826.86608 0.613997 -0.688691 0.294051 -0.249490
60928 37827.86608 0.614019 -0.688447 0.293981 -0.250194
60928 37828.86608 0.614041 -0.688202 0.293909 -0.250898
60928 37829.86608 0.614063 -0.687957 0.293835 -0.251601
60928 37830.86608 0.614084 -0.687712 0.293761 -0.252305
60928 37831.86608 0.614106 -0.687466 0.293685 -0.253008
60928 37832.86608 0.614127 -0.687221 0.293608 -0.253711
60928 37833.86608 0.614149 -0.686975 0.293529 -0.254414
60928 37834.86608 0.614171 -0.686729 0.293450 -0.255117
60928 37835.86608 0.614192 -0.686483 0.293369 -0.255820
60928 37836.86608 0.614214 -0.686236 0.293288 -0.256523
60928 37837.86608 0.614532 -0.686225 0.292606 -0.256568
60928 37838.86608 0.615140 -0.686454 0.291328 -0.255953
60928 37839.86608 0.615749 -0.686679 0.290048 -0.255338
60928 37840.86608 0.616356 -0.686904 0.288766 -0.254721
60928 37841.86608 0.616962 -0.687127 0.287483 -0.254104
60928 37842.86608 0.617565 -0.687349 0.286199 -0.253485
60928 37843.86608 0.618167 -0.687570 0.284913 -0.252866
60928 37844.86608 0.618767 -0.687791 0.283627 -0.252244
60928 37845.86608 0.619332 -0.687983 0.282408 -0.251699
60928 37846.86608 0.619298 -0.687689 0.282452 -0.252537
60928 37847.86608 0.619230 -0.687368 0.282564 -0.253451
60928 37848.86608 0.619161 -0.687047 0.282674 -0.254364
60928 37849.86608 0.619091 -0.686727 0.282782 -0.255276
60928 37850.86608 0.619021 -0.686407 0.282889 -0.256189
60928 37851.86608 0.618950 -0.686087 0.282993 -0.257101
60928 37852.86608 0.618879 -0.685766 0.283096 -0.258013
60928 37853.86608 0.618808 -0.685445 0.283197 -0.258924
60928 37854.86608 0.618737 -0.685123 0.283296 -0.259836
60928 37855.86608 0.618665 -0.684801 0.283393 -0.260747
60928 37856.86608 0.618594 -0.684478 0.283489 -0.261659
60928 37857.86608 0.618522 -0.684155 0.283583 -0.262570
60928 37858.86608 0.618450 -0.683832 0.283675 -0.263481
60928 37859.86608 0.618378 -0.683508 0.283766 -0.264391
60928 37860.86608 0.618306 -0.683183 0.283856 -0.265302
60928 37861.86608 0.618234 -0.682857 0.283944 -0.266212
60928 37862.86608 0.618529 -0.682844 0.283261 -0.266287
60928 37863.86608 0.619184 -0.683149 0.281809 -0.265522
60928 37864.86608 0.619840 -0.683450 0.280355 -0.264756
60928 37865.86608 0.620494 -0.683749 0.278900 -0.263990
60928 37866.86608 0.621145 -0.684045 0.277443 -0.263222
60928 37867.86608 0.621795 -0.684341 0.275984 -0.262453
60928 37868.86608 0.622442 -0.684635 0.274524 -0.261682
60928 37869.86608 0.622978 -0.684828 0.273306 -0.261177
60928 37870.86608 0.621492 -0.683256 0.276494 -0.265444
60928 37871.86608 0.622343 -0.683687 0.274631 -0.264271
60928 37872.86608 0.621405 -0.682546 0.276651 -0.267301
60928 37873.86608 0.621296 -0.682166 0.276836 -0.268335
60928 37874.86608 0.621226 -0.681833 0.276919 -0.269255
60928 37875.86608 0.621154 -0.681501 0.277003 -0.270174
60928 37876.86608 0.621569 -0.681602 0.276033 -0.269957
60928 37877.86608 0.622299 -0.681997 0.274362 -0.268978
60928 37878.86608 0.623029 -0.682387 0.272690 -0.267999
60928 37879.86608 0.623756 -0.682774 0.271016 -0.267019
60928 37880.86608 0.624481 -0.683158 0.269340 -0.266037
60928 37881.86608 0.625200 -0.683537 0.267667 -0.265058
60928 37882.86608 0.625549 -0.683573 0.266831 -0.264985
60928 37883.86608 0.624088 -0.681958 0.270056 -0.269290
60928 37884.86608 0.623199 -0.680896 0.271933 -0.272132
60928 37885.86608 0.623901 -0.681226 0.270347 -0.271279
60928 37886.86608 0.624610 -0.681423 0.268876 -0.270612
60928 37887.86608 0.624509 -0.680902 0.269187 -0.271845
60928 37888.86608 0.623957 -0.680020 0.270441 -0.274064
60928 37889.86608 0.624631 -0.680327 0.268912 -0.273273
60928 37890.86608 0.625358 -0.680708 0.267233 -0.272308
60928 37891.86608 0.626076 -0.681090 0.265555 -0.271339
60928 37892.86608 0.626789 -0.681473 0.263879 -0.270366
60928 37893.86608 0.627254 -0.681630 0.262759 -0.269984
60928 37894.86608 0.627478 -0.681557 0.262194 -0.270195
60928 37895.86608 0.627700 -0.681487 0.261630 -0.270403
60928 37896.86608 0.627920 -0.681418 0.261067 -0.270610
60928 37897.86608 0.628140 -0.681350 0.260505 -0.270815
60928 37898.86608 0.628359 -0.681281 0.259943 -0.271018
60928 37899.86608 0.628578 -0.681212 0.259382 -0.271219
60928 37900.86608 0.628734 -0.681083 0.258970 -0.271577
60928 37901.86608 0.628827 -0.680892 0.258706 -0.272092
60928 37902.86608 0.628919 -0.680701 0.258443 -0.272605
60928 37903.86608 0.629012 -0.680510 0.258180 -0.273117
60928 37904.86608 0.629105 -0.680319 0.257917 -0.273627
60928 37905.86608 0.629198 -0.680127 0.257655 -0.274135
60928 37906.86608 0.629292 -0.679935 0.257393 -0.274643
60928 37907.86608 0.629386 -0.679742 0.257131 -0.275149
60928 37908.86608 0.629481 -0.679549 0.256870 -0.275653
60928 37909.86608 0.629576 -0.679355 0.256609 -0.276156
60928 37910.86608 0.629671 -0.679161 0.256348 -0.276658
60928 37911.86608 0.629767 -0.678967 0.256088 -0.277159
60928 37912.86608 0.629863 -0.678772 0.255828 -0.277658
60928 37913.86608 0.629960 -0.678576 0.255568 -0.278156
60928 37914.86608 0.630057 -0.678380 0.255308 -0.278653
60928 37915.86608 0.630154 -0.678183 0.255049 -0.279148
60928 37916.86608 0.630252 -0.677986 0.254790 -0.279642
60928 37917.86608 0.630350 -0.677789 0.254531 -0.280135
60928 37918.86608 0.630448 -0.677591 0.254273 -0.280627
60928 37919.86608 0.630547 -0.677392 0.254014 -0.281118
60928 37920.86608 0.630646 -0.677193 0.253757 -0.281607
60928 37921.86608 0.630746 -0.676994 0.253499 -0.282095
60928 37922.86608 0.630846 -0.676794 0.253242 -0.282582
60928 37923.86608 0.630946 -0.676593 0.252985 -0.283068
60928 37924.86608 0.631047 -0.676393 0.252728 -0.283552
60928 37925.86608 0.631148 -0.676191 0.252472 -0.284036
60928 37926.86608 0.631249 -0.675989 0.252215 -0.284518
60928 37927.86608 0.631351 -0.675787 0.251960 -0.285000
60928 37928.86608 0.631452 -0.675584 0.251704 -0.285480
60928 37929.86608 0.631555 -0.675381 0.251449 -0.285959
60928 37930.86608 0.631657 -0.675178 0.251194 -0.286437
60928 37931.86608 0.631760 -0.674973 0.250939 -0.286914
60928 37932.86608 0.631864 -0.674769 0.250684 -0.287389
60928 37933.86608 0.631967 -0.674564 0.250430 -0.287864
60928 37934.86608 0.632071 -0.674358 0.250176 -0.288338
60928 37935.86608 0.632175 -0.674152 0.249923 -0.288811
60928 37936.86608 0.632280 -0.673946 0.249669 -0.289283
60928 37937.86608 0.632384 -0.673739 0.249416 -0.289753
60928 37938.86608 0.632489 -0.673532 0.249164 -0.290223
60928 37939.86608 0.632595 -0.673324 0.248911 -0.290692
60928 37940.86608 0.632700 -0.673116 0.248659 -0.291160
60928 37941.86608 0.632806 -0.672908 0.248407 -0.291626
60928 37942.86608 0.632912 -0.672698 0.248155 -0.292092
60928 37943.86608 0.633019 -0.672489 0.247904 -0.292557
60928 37944.86608 0.633125 -0.672279 0.247652 -0.293021
60928 37945.86608 0.633232 -0.672069 0.247401 -0.293484
60928 37946.86608 0.633339 -0.671858 0.247151 -0.293946
60928 37947.86608 0.633447 -0.671647 0.246900 -0.294408
60928 37948.86608 0.633555 -0.671435 0.246650 -0.294868
60928 37949.86608 0.633663 -0.671223 0.246400 -0.295328
60928 37950.86608 0.633771 -0.671010 0.246151 -0.295786
60928 37951.86608 0.633879 -0.670798 0.245901 -0.296244
60928 37952.86608 0.633988 -0.670584 0.245652 -0.296701
60928 37953.86608 0.634097 -0.670370 0.245403 -0.297157
60928 37954.86608 0.634206 -0.670156 0.245155 -0.297612
60928 37955.86608 0.634315 -0.669942 0.244906 -0.298067
60928 37956.86608 0.634424 -0.669727 0.244658 -0.298520
60928 37957.86608 0.634534 -0.669511 0.244410 -0.298973
60928 37958.86608 0.634644 -0.669295 0.244163 -0.299425
60928 37959.86608 0.634754 -0.669079 0.243915 -0.299876
60928 37960.86608 0.634865 -0.668862 0.243668 -0.300327
60928 37961.86608 0.634975 -0.668645 0.243421 -0.300776
60928 37962.86608 0.635086 -0.668428 0.243174 -0.301225
60928 37963.86608 0.635197 -0.668210 0.242928 -0.301674
60928 37964.86608 0.635308 -0.667991 0.242682 -0.302121
60928 37965.86608 0.635419 -0.667773 0.242436 -0.302568
60928 37966.86608 0.635531 -0.667553 0.242190 -0.303014
60928 37967.86608 0.635642 -0.667334 0.241944 -0.303459
60928 37968.86608 0.635754 -0.667114 0.241699 -0.303904
60928 37969.86608 0.635866 -0.666894 0.241454 -0.304347
60928 37970.86608 0.635978 -0.666673 0.241209 -0.304791
60928 37971.86608 0.636091 -0.666452 0.240964 -0.305233
60928 37972.86608 0.636203 -0.666230 0.240719 -0.305675
60928 37973.86608 0.636316 -0.666008 0.240475 -0.306116
60928 37974.86608 0.636428 -0.665786 0.240231 -0.306557
60928 37975.86608 0.636541 -0.665563 0.239987 -0.306997
60928 37976.86608 0.636654 -0.665340 0.239743 -0.307436
60928 37977.86608 0.636768 -0.665116 0.239500 -0.307875
60928 37978.86608 0.636881 -0.664893 0.239256 -0.308313
60928 37979.86608 0.636994 -0.664668 0.239013 -0.308750
60928 37980.86608 0.637108 -0.664444 0.238770 -0.309187
60928 37981.86608 0.637222 -0.664219 0.238527 -0.309623
60928 37982.86608 0.637336 -0.663993 0.238285 -0.310059
60928 37983.86608 0.637450 -0.663767 0.238042 -0.310494
60928 37984.86608 0.637564 -0.663541 0.237800 -0.310929
60928 37985.86608 0.637678 -0.663315 0.237558 -0.311363
60928 37986.86608 0.637792 -0.663088 0.237316 -0.311796
60928 37987.86608 0.637907 -0.662861 0.237074 -0.312229
60928 37988.86608 0.638021 -0.662633 0.236833 -0.312661
60928 37989.86608 0.638136 -0.662405 0.236591 -0.313093
60928 37990.86608 0.638250 -0.662176 0.236350 -0.313525
60928 37991.86608 0.638365 -0.661948 0.236109 -0.313956
60928 37992.86608 0.638480 -0.661718 0.235868 -0.314386
60928 37993.86608 0.638595 -0.661489 0.235627 -0.314816
60928 37994.86608 0.638710 -0.661259 0.235386 -0.315245
60928 37995.86608 0.638826 -0.661029 0.235144 -0.315673
60928 37996.86608 0.638953 -0.660814 0.234871 -0.316068
60928 37997.86608 0.639160 -0.660696 0.234392 -0.316252
60928 37998.86608 0.639371 -0.660583 0.233901 -0.316425
60928 37999.86608 0.639582 -0.660470 0.233411 -0.316596
60928 38000.86608 0.639793 -0.660357 0.232921 -0.316768
60928 38001.86608 0.640004 -0.660243 0.232431 -0.316938
60928 38002.86608 0.640215 -0.660129 0.231941 -0.317108
60928 38003.86608 0.640426 -0.660014 0.231452 -0.317278
60928 38004.86608 0.640637 -0.659900 0.230963 -0.317446
60928 38005.86608 0.640848 -0.659785 0.230474 -0.317614
60928 38006.86608 0.641059 -0.659670 0.229985 -0.317782
60928 38007.86608 0.641270 -0.659555 0.229497 -0.317948
60928 38008.86608 0.641481 -0.659440 0.229009 -0.318114
60928 38009.86608 0.641691 -0.659325 0.228521 -0.318279
60928 38010.86608 0.641902 -0.659210 0.228033 -0.318443
60928 38011.86608 0.642113 -0.659094 0.227545 -0.318606
60928 38012.86608 0.642323 -0.658978 0.227058 -0.318768
60928 38013.86608 0.642534 -0.658862 0.226571 -0.318930
60928 38014.86608 0.642745 -0.658746 0.226084 -0.319090
60928 38015.86608 0.642955 -0.658630 0.225598 -0.319250
60928 38016.86608 0.643166 -0.658514 0.225112 -0.319409
60928 38017.86608 0.643377 -0.658397 0.224626 -0.319566
